"Location_Id","Occurred_On","Avg_Avg_Temperature","Avg_Min_Temperature","Avg_Max_Temperature","Avg_HDD","Avg_CDD","Base_HDD","Base_CDD"
"17069967","7/1/2014 12:00:00 AM","31.2903","26.4838","36.3225","","","",""
"17069959","1/1/2017 12:00:00 AM","23.7419","16.0322","31.5161","","","",""
"17069959","12/1/2021 12:00:00 AM","26.7741","22.7096","30.4838","","","",""
"17069966","10/1/2015 12:00:00 AM","9.7096","6.0645","13.4838","","","",""
"17071665","6/1/2020 12:00:00 AM","29.6333","26.9333","31.7666","","","",""
"17072550","1/1/2019 12:00:00 AM","21.0774","17.7677","24.3870","","","",""
"17069964","3/1/2018 12:00:00 AM","29.4193","22.2580","36.5806","","","",""
"17072554","6/1/2020 12:00:00 AM","13.2333","9.7600","16.7066","","","",""
"17069975","10/1/2023 12:00:00 AM","31.2258","27.5161","34.5161","","","",""
"17069962","2/1/2018 12:00:00 AM","-3.4347","-6.9130","0.3043","","","",""
"17069966","5/1/2014 12:00:00 AM","14.0645","8.9354","19.2580","","","",""
"17069959","8/1/2017 12:00:00 AM","27.6774","24.9032","30.2903","","","",""
"17069958","4/1/2011 12:00:00 AM","15.0333","9.3666","20.2666","","","",""
"17071664","5/1/2011 12:00:00 AM","29.7741","28.3548","31.8709","","","",""
"17069974","2/1/2018 12:00:00 AM","25.5357","18.3571","32.7142","","","",""
"17069975","2/1/2017 12:00:00 AM","25.5357","17.7142","33.1428","","","",""
"17072554","5/1/2010 12:00:00 AM","14.4016","10.7967","18.0064","","","",""
"17071664","6/1/2021 12:00:00 AM","28.9333","26.2000","31.1666","","","",""
"17072148","6/1/2022 12:00:00 AM","23.1666","17.3333","28.5000","","","",""
"17069959","4/1/2013 12:00:00 AM","27.5000","21.9333","32.8333","","","",""
"17072148","8/1/2013 12:00:00 AM","22.8709","18.2258","27.8387","","","",""
"17069974","7/1/2012 12:00:00 AM","28.0000","25.3870","30.4193","","","",""
"17071664","1/1/2014 12:00:00 AM","24.1612","17.9032","30.2903","","","",""
"17069956","9/1/2020 12:00:00 AM","29.0000","26.2666","31.1666","","","",""
"17069958","12/1/2022 12:00:00 AM","4.7741","0.2580","8.9354","","","",""
"17069975","6/1/2019 12:00:00 AM","30.2666","28.4333","31.5666","","","",""
"17069960","11/1/2024 12:00:00 AM","23.5714","17.4761","29.1904","","","",""
"17069958","5/1/2015 12:00:00 AM","21.6774","17.6451","26.2580","","","",""
"17069957","11/1/2019 12:00:00 AM","8.5000","5.9000","10.5333","","","",""
"17072550","4/1/2016 12:00:00 AM","17.3916","13.6700","21.1133","","","",""
"17071665","9/1/2015 12:00:00 AM","28.0000","23.8666","31.8000","","","",""
"17069958","8/1/2018 12:00:00 AM","27.3870","23.1935","31.1612","","","",""
"17069961","2/1/2019 12:00:00 AM","-17.3571","-22.5357","-11.6071","","","",""
"17069973","10/1/2013 12:00:00 AM","28.5806","24.5161","32.5806","","","",""
"17069963","4/1/2011 12:00:00 AM","13.6666","7.7000","20.1666","","","",""
"17069959","6/1/2024 12:00:00 AM","30.0333","27.2000","32.3000","","","",""
"17069964","7/1/2022 12:00:00 AM","24.1935","21.4193","26.5483","","","",""
"17069966","5/1/2017 12:00:00 AM","15.7096","10.5806","21.4516","","","",""
"17069959","5/1/2014 12:00:00 AM","30.2258","26.6129","33.6451","","","",""
"17069966","3/1/2023 12:00:00 AM","7.9677","3.5806","11.9354","","","",""
"17071665","1/1/2020 12:00:00 AM","26.0000","21.8387","29.5161","","","",""
"17071664","12/1/2016 12:00:00 AM","25.6129","17.6129","33.6451","","","",""
"17069962","2/1/2021 12:00:00 AM","-3.3928","-6.0357","-0.6428","","","",""
"17072550","8/1/2020 12:00:00 AM","12.3709","8.6935","16.0483","","","",""
"17069959","10/1/2015 12:00:00 AM","29.5806","24.0645","35.0967","","","",""
"17072148","11/1/2016 12:00:00 AM","9.4266","3.5928","15.4642","","","",""
"17069963","11/1/2016 12:00:00 AM","5.1000","2.3666","8.2333","","","",""
"17069956","6/1/2019 12:00:00 AM","30.2666","28.4333","31.5666","","","",""
"17069958","4/1/2014 12:00:00 AM","12.4000","9.2666","16.5333","","","",""
"17071665","1/1/2013 12:00:00 AM","22.3548","14.4838","30.4193","","","",""
"17069960","10/1/2014 12:00:00 AM","26.9677","21.2258","33.0645","","","",""
"17069960","11/1/2011 12:00:00 AM","21.6666","15.5000","28.4000","","","",""
"17069965","12/1/2022 12:00:00 AM","21.8064","16.8387","26.1935","","","",""
"17069967","5/1/2023 12:00:00 AM","33.0000","28.4516","37.0967","","","",""
"17069967","5/1/2016 12:00:00 AM","31.7741","26.9677","37.1290","","","",""
"17069973","9/1/2012 12:00:00 AM","27.7000","24.5666","30.7333","","","",""
"17069964","9/1/2024 12:00:00 AM","26.8333","23.8666","29.3000","","","",""
"17069966","4/1/2013 12:00:00 AM","10.2333","6.0666","14.6333","","","",""
"17069974","9/1/2016 12:00:00 AM","27.0000","23.6666","29.8666","","","",""
"17069960","1/1/2023 12:00:00 AM","13.5161","8.6451","17.9354","","","",""
"17069963","8/1/2015 12:00:00 AM","21.9354","16.2258","27.8064","","","",""
"17072148","7/1/2021 12:00:00 AM","24.0000","17.1290","30.2903","","","",""
"17072554","1/1/2010 12:00:00 AM","19.7967","15.9000","23.6935","","","",""
"17069957","1/1/2016 12:00:00 AM","7.1612","5.2258","9.5161","","","",""
"17071665","11/1/2023 12:00:00 AM","30.7333","26.3333","34.5000","","","",""
"17069966","8/1/2022 12:00:00 AM","24.2580","17.9032","30.0322","","","",""
"17069958","3/1/2019 12:00:00 AM","8.4193","3.6774","12.7419","","","",""
"17069967","2/1/2013 12:00:00 AM","26.6428","21.6071","31.3214","","","",""
"17072554","11/1/2023 12:00:00 AM","16.3783","13.2100","19.5466","","","",""
"17069964","8/1/2019 12:00:00 AM","27.6451","24.4193","30.2258","","","",""
"17071665","4/1/2014 12:00:00 AM","28.7000","24.0666","33.2000","","","",""
"17069959","1/1/2019 12:00:00 AM","25.6774","20.4516","30.5161","","","",""
"17072554","2/1/2005 12:00:00 AM","21.3607","17.5821","25.1392","","","",""
"17069962","9/1/2021 12:00:00 AM","10.4333","7.8000","12.5333","","","",""
"17069956","2/1/2022 12:00:00 AM","26.2500","21.6428","30.3928","","","",""
"17072148","7/1/2016 12:00:00 AM","26.3461","21.4174","31.4541","","","",""
"17069957","1/1/2011 12:00:00 AM","5.2903","3.5806","7.4838","","","",""
"17069964","12/1/2023 12:00:00 AM","22.3870","16.6129","27.7096","","","",""
"17069973","12/1/2011 12:00:00 AM","27.3870","22.8064","32.3548","","","",""
"17071665","1/1/2015 12:00:00 AM","22.9677","16.0645","30.1612","","","",""
"17072550","5/1/2012 12:00:00 AM","13.3854","9.5580","17.2129","","","",""
"17072148","3/1/2012 12:00:00 AM","11.6774","6.3548","17.4193","","","",""
"17069967","2/1/2018 12:00:00 AM","26.0357","20.6785","31.3928","","","",""
"17069959","9/1/2014 12:00:00 AM","27.9333","24.6333","31.1333","","","",""
"17069961","5/1/2022 12:00:00 AM","-4.2258","-6.3548","-1.6129","","","",""
"17072554","9/1/2005 12:00:00 AM","13.8700","10.3400","17.4000","","","",""
"17069957","6/1/2016 12:00:00 AM","16.5754","13.4640","19.7052","","","",""
"17069960","9/1/2018 12:00:00 AM","29.0333","24.8666","32.7666","","","",""
"17069963","12/1/2019 12:00:00 AM","4.7096","1.8709","7.1612","","","",""
"17071665","7/1/2024 12:00:00 AM","27.6451","25.5806","29.2580","","","",""
"17072554","12/1/2019 12:00:00 AM","19.3112","15.5838","23.0387","","","",""
"17072554","10/1/2024 12:00:00 AM","15.0620","11.7413","18.3827","","","",""
"17072550","2/1/2009 12:00:00 AM","20.9517","17.2571","24.6464","","","",""
"17069975","12/1/2019 12:00:00 AM","28.3225","24.6129","31.5161","","","",""
"17071664","8/1/2014 12:00:00 AM","27.5161","24.7419","30.1612","","","",""
"17069966","10/1/2013 12:00:00 AM","12.2258","8.6451","15.5161","","","",""
"17069974","6/1/2015 12:00:00 AM","28.9666","25.8333","31.9000","","","",""
"17069975","4/1/2024 12:00:00 AM","31.5666","27.8000","34.8000","","","",""
"17069957","6/1/2021 12:00:00 AM","18.3000","14.2666","22.0333","","","",""
"17069956","5/1/2020 12:00:00 AM","31.6333","29.3666","33.4333","","","",""
"17069974","11/1/2012 12:00:00 AM","26.2333","19.1666","32.9333","","","",""
"17071664","5/1/2024 12:00:00 AM","31.4838","28.7741","33.7419","","","",""
"17069973","5/1/2017 12:00:00 AM","29.8709","26.0967","33.7741","","","",""
"17069959","8/1/2022 12:00:00 AM","28.1290","26.0322","29.7096","","","",""
"17069960","2/1/2013 12:00:00 AM","16.6785","11.7857","21.9642","","","",""
"17072554","1/1/2015 12:00:00 AM","20.9758","16.5612","25.3903","","","",""
"17069964","1/1/2016 12:00:00 AM","23.6774","16.0967","31.2580","","","",""
"17069975","11/1/2015 12:00:00 AM","28.2333","21.4666","34.9666","","","",""
"17072550","2/1/2014 12:00:00 AM","20.4464","16.2464","24.6464","","","",""
"17069963","4/1/2024 12:00:00 AM","11.5000","5.7333","16.8333","","","",""
"17069963","2/1/2022 12:00:00 AM","6.0714","1.8214","9.7857","","","",""
"17069973","4/1/2018 12:00:00 AM","28.3333","23.3000","33.3666","","","",""
"17072550","6/1/2011 12:00:00 AM","13.4933","10.5300","16.4566","","","",""
"17069965","3/1/2022 12:00:00 AM","26.7741","20.9677","32.0967","","","",""
"17072550","12/1/2006 12:00:00 AM","15.9112","12.7096","19.1129","","","",""
"17071664","6/1/2023 12:00:00 AM","30.8666","28.3666","33.0333","","","",""
"17072148","6/1/2020 12:00:00 AM","23.3200","17.3600","28.7600","","","",""
"17069958","12/1/2020 12:00:00 AM","5.6129","1.5806","9.0645","","","",""
"17069966","1/1/2017 12:00:00 AM","-1.1612","-3.8387","1.9354","","","",""
"17069958","8/1/2013 12:00:00 AM","24.1785","20.6785","27.9285","","","",""
"17069962","10/1/2022 12:00:00 AM","7.9677","5.1290","10.2903","","","",""
"17072550","1/1/2024 12:00:00 AM","21.5967","17.5354","25.6580","","","",""
"17069959","8/1/2019 12:00:00 AM","28.0322","26.5483","29.3225","","","",""
"17072550","3/1/2021 12:00:00 AM","19.3822","15.1709","23.5935","","","",""
"17069967","1/1/2023 12:00:00 AM","26.7419","22.9354","30.1612","","","",""
"17069964","3/1/2016 12:00:00 AM","30.9193","23.1612","38.6774","","","",""
"17069974","10/1/2022 12:00:00 AM","29.2258","25.6774","32.2258","","","",""
"17069958","8/1/2016 12:00:00 AM","28.2258","23.1612","33.0967","","","",""
"17069967","6/1/2015 12:00:00 AM","31.3333","26.2333","36.5666","","","",""
"17069966","5/1/2019 12:00:00 AM","12.7096","7.4838","17.5806","","","",""
"17069956","12/1/2019 12:00:00 AM","28.3225","24.6129","31.5161","","","",""
"17069975","11/1/2018 12:00:00 AM","30.1000","25.2000","34.3666","","","",""
"17071664","12/1/2018 12:00:00 AM","26.9032","21.9032","31.4193","","","",""
"17069967","9/1/2018 12:00:00 AM","30.6666","26.6666","34.2333","","","",""
"17069975","2/1/2022 12:00:00 AM","26.2500","21.6428","30.3928","","","",""
"17069959","4/1/2015 12:00:00 AM","28.3333","23.7666","32.8666","","","",""
"17069958","7/1/2023 12:00:00 AM","27.5806","22.9677","31.9032","","","",""
"17069967","7/1/2011 12:00:00 AM","30.3225","26.5161","34.6129","","","",""
"17069975","12/1/2014 12:00:00 AM","24.8064","17.6774","31.6774","","","",""
"17069963","11/1/2018 12:00:00 AM","7.2666","3.9333","10.0666","","","",""
"17069970","","","","","","","",""
"17069960","10/1/2019 12:00:00 AM","26.6774","21.4838","31.4193","","","",""
"17072550","10/1/2015 12:00:00 AM","14.6887","11.8451","17.5322","","","",""
"17069965","12/1/2020 12:00:00 AM","21.7419","17.7096","25.3548","","","",""
"17069957","7/1/2017 12:00:00 AM","19.2846","15.9331","22.7079","","","",""
"17069973","8/1/2022 12:00:00 AM","28.1290","26.0322","29.7096","","","",""
"17069974","7/1/2014 12:00:00 AM","27.4193","25.0322","29.7096","","","",""
"17069958","2/1/2012 12:00:00 AM","6.8965","2.6206","10.8275","","","",""
"17072148","3/1/2017 12:00:00 AM","6.9718","2.4553","11.6676","","","",""
"17069956","4/1/2024 12:00:00 AM","31.5666","27.8000","34.8000","","","",""
"17069957","9/1/2024 12:00:00 AM","16.4666","13.0000","19.3666","","","",""
"17069964","7/1/2020 12:00:00 AM","26.3548","23.1290","29.1290","","","",""
"17069966","4/1/2018 12:00:00 AM","13.9500","7.8666","20.0000","","","",""
"17069974","9/1/2021 12:00:00 AM","28.1333","25.8333","29.8666","","","",""
"17069956","11/1/2015 12:00:00 AM","28.2333","21.4666","34.9666","","","",""
"17069959","10/1/2013 12:00:00 AM","28.5806","24.5161","32.5806","","","",""
"17072554","10/1/2006 12:00:00 AM","14.3483","11.3645","17.3322","","","",""
"17069975","5/1/2020 12:00:00 AM","31.6333","29.3666","33.4333","","","",""
"17069961","4/1/2021 12:00:00 AM","-16.8666","-20.7000","-12.5000","","","",""
"17069966","9/1/2012 12:00:00 AM","15.2666","9.6666","20.9000","","","",""
"17072550","7/1/2005 12:00:00 AM","12.1806","9.1580","15.2032","","","",""
"17069962","9/1/2023 12:00:00 AM","10.7666","8.1666","12.7333","","","",""
"17069966","8/1/2020 12:00:00 AM","22.5483","16.7419","27.8064","","","",""
"17069957","3/1/2013 12:00:00 AM","3.5161","1.5483","5.9677","","","",""
"17071665","2/1/2012 12:00:00 AM","25.6206","20.8620","30.9655","","","",""
"17069973","5/1/2019 12:00:00 AM","30.3870","27.6774","32.6129","","","",""
"17069966","2/1/2016 12:00:00 AM","4.4827","1.8620","7.5517","","","",""
"17069959","3/1/2021 12:00:00 AM","30.8709","26.0967","35.0000","","","",""
"17069956","7/1/2018 12:00:00 AM","27.9032","26.7096","28.8709","","","",""
"17071664","11/1/2017 12:00:00 AM","27.1666","20.4666","33.7333","","","",""
"17069958","1/1/2013 12:00:00 AM","3.6451","1.6774","6.1935","","","",""
"17072554","7/1/2021 12:00:00 AM","11.6258","7.8870","15.3645","","","",""
"17071665","7/1/2021 12:00:00 AM","28.8387","26.6774","30.5806","","","",""
"17069956","3/1/2014 12:00:00 AM","27.1290","21.5161","32.6451","","","",""
"17072148","7/1/2023 12:00:00 AM","26.4516","20.3870","31.9677","","","",""
"17069967","10/1/2019 12:00:00 AM","29.0322","25.6451","31.8064","","","",""
"17069965","11/1/2021 12:00:00 AM","22.2666","19.8666","24.1000","","","",""
"17069975","9/1/2022 12:00:00 AM","28.0666","25.4666","30.0333","","","",""
"17069960","3/1/2020 12:00:00 AM","21.9677","16.2903","27.1290","","","",""
"17069960","1/1/2021 12:00:00 AM","13.6129","9.1290","17.7419","","","",""
"17072550","6/1/2024 12:00:00 AM","13.3883","10.0800","16.6966","","","",""
"17069964","12/1/2016 12:00:00 AM","24.5806","16.6774","32.4838","","","",""
"17072148","3/1/2019 12:00:00 AM","6.9032","1.6774","11.7419","","","",""
"17072148","10/1/2024 12:00:00 AM","15.0967","8.6129","21.1612","","","",""
"17069958","10/1/2011 12:00:00 AM","14.8387","10.2258","19.2580","","","",""
"17069958","11/1/2021 12:00:00 AM","8.8666","4.0333","13.4000","","","",""
"17069957","6/1/2023 12:00:00 AM","19.5333","14.5000","24.1333","","","",""
"17069958","6/1/2022 12:00:00 AM","24.7333","20.0333","28.9666","","","",""
"17069974","11/1/2014 12:00:00 AM","28.2333","21.7000","34.4666","","","",""
"17072554","4/1/2011 12:00:00 AM","16.4833","12.7900","20.1766","","","",""
"17069973","10/1/2018 12:00:00 AM","31.0000","26.8064","34.7096","","","",""
"17069975","11/1/2013 12:00:00 AM","27.7000","21.3000","33.5333","","","",""
"17069960","7/1/2011 12:00:00 AM","30.3225","27.1612","34.0645","","","",""
"17069961","10/1/2018 12:00:00 AM","-4.1935","-6.7419","-1.3225","","","",""
"17069963","8/1/2013 12:00:00 AM","20.0000","14.1935","25.6451","","","",""
"17069975","7/1/2018 12:00:00 AM","27.9032","26.7096","28.8709","","","",""
"17072554","8/1/2015 12:00:00 AM","11.4951","7.9064","15.0838","","","",""
"17071665","5/1/2015 12:00:00 AM","30.4193","26.6129","34.2258","","","",""
"17069973","2/1/2016 12:00:00 AM","24.2413","18.0689","30.5862","","","",""
"17069974","10/1/2019 12:00:00 AM","29.4838","26.2903","32.2903","","","",""
"17069963","3/1/2012 12:00:00 AM","8.8387","3.9354","13.7419","","","",""
"17069956","2/1/2024 12:00:00 AM","28.3103","23.6206","32.5862","","","",""
"17069963","7/1/2018 12:00:00 AM","23.3870","16.4516","29.6129","","","",""
"17069974","6/1/2013 12:00:00 AM","27.7666","24.2333","30.8000","","","",""
"17069963","12/1/2017 12:00:00 AM","3.3870","1.5806","5.8387","","","",""
"17072153","","","","","","","",""
"17069974","4/1/2022 12:00:00 AM","31.4000","28.1000","34.1333","","","",""
"17071664","9/1/2011 12:00:00 AM","27.6666","25.7666","29.7333","","","",""
"17069962","4/1/2022 12:00:00 AM","4.1333","-0.0333","7.9333","","","",""
"17069975","3/1/2014 12:00:00 AM","27.1290","21.5161","32.6451","","","",""
"17072550","3/1/2023 12:00:00 AM","18.2193","14.1290","22.3096","","","",""
"17069967","1/1/2021 12:00:00 AM","27.0967","23.4838","29.9354","","","",""
"17069975","2/1/2024 12:00:00 AM","28.3103","23.6206","32.5862","","","",""
"17069974","10/1/2017 12:00:00 AM","29.0645","24.6451","33.7096","","","",""
"17069967","6/1/2013 12:00:00 AM","31.6666","26.7333","36.8000","","","",""
"17069957","12/1/2016 12:00:00 AM","7.7067","5.2513","10.1621","","","",""
"17069960","2/1/2015 12:00:00 AM","19.1071","13.0000","25.4642","","","",""
"17069966","9/1/2014 12:00:00 AM","16.6333","12.5666","20.7333","","","",""
"17069961","4/1/2023 12:00:00 AM","-22.3333","-26.2333","-17.8666","","","",""
"17069965","3/1/2020 12:00:00 AM","26.9032","21.4516","31.9677","","","",""
"17069963","3/1/2014 12:00:00 AM","8.9354","3.1612","14.7419","","","",""
"17069963","2/1/2024 12:00:00 AM","8.3448","4.6896","11.5517","","","",""
"17069967","9/1/2016 12:00:00 AM","29.3000","24.6666","33.8333","","","",""
"17072550","10/1/2013 12:00:00 AM","15.0693","11.5451","18.5935","","","",""
"17071664","3/1/2018 12:00:00 AM","27.3548","21.5483","33.1612","","","",""
"17069973","4/1/2023 12:00:00 AM","30.7666","27.4333","33.6333","","","",""
"17069973","4/1/2016 12:00:00 AM","28.8333","23.9000","33.5333","","","",""
"17069961","5/1/2020 12:00:00 AM","-4.4838","-6.9677","-1.7741","","","",""
"17069965","1/1/2020 12:00:00 AM","23.0645","17.9354","27.6451","","","",""
"17069965","7/1/2024 12:00:00 AM","23.8387","20.5483","26.6774","","","",""
"17069962","7/1/2019 12:00:00 AM","16.1290","12.0967","19.7741","","","",""
"17069960","8/1/2021 12:00:00 AM","30.8709","27.3870","33.8709","","","",""
"17069964","6/1/2021 12:00:00 AM","28.0333","25.0333","30.5666","","","",""
"17069966","4/1/2016 12:00:00 AM","9.3333","4.5000","14.5000","","","",""
"17069956","11/1/2013 12:00:00 AM","27.7000","21.3000","33.5333","","","",""
"17072554","3/1/2017 12:00:00 AM","19.7387","16.4838","22.9935","","","",""
"17069962","10/1/2020 12:00:00 AM","5.4516","2.7741","7.7096","","","",""
"17069974","1/1/2021 12:00:00 AM","27.0645","22.8064","30.9354","","","",""
"17071664","7/1/2022 12:00:00 AM","28.0322","25.8709","29.6774","","","",""
"17071664","12/1/2023 12:00:00 AM","29.0645","24.8387","32.9032","","","",""
"17069964","11/1/2022 12:00:00 AM","23.7666","18.2000","28.8000","","","",""
"17069963","6/1/2022 12:00:00 AM","20.9333","13.8000","27.5000","","","",""
"17069973","8/1/2020 12:00:00 AM","27.9032","25.7419","29.5161","","","",""
"17069961","1/1/2022 12:00:00 AM","-29.7741","-33.3870","-25.6451","","","",""
"17072550","6/1/2009 12:00:00 AM","10.0266","6.3900","13.6633","","","",""
"17071665","12/1/2022 12:00:00 AM","28.7741","24.3548","32.6129","","","",""
"17069967","10/1/2017 12:00:00 AM","28.3870","24.4516","32.2580","","","",""
"17071665","8/1/2018 12:00:00 AM","27.6774","26.0967","28.6451","","","",""
"17069967","2/1/2015 12:00:00 AM","25.9285","20.7142","30.8214","","","",""
"17072554","11/1/2018 12:00:00 AM","16.4316","12.7033","20.1600","","","",""
"17069974","9/1/2023 12:00:00 AM","29.0333","26.2666","31.2666","","","",""
"17071665","3/1/2017 12:00:00 AM","26.7741","20.2580","32.9677","","","",""
"17069957","8/1/2012 12:00:00 AM","18.9354","15.4193","22.6774","","","",""
"17069966","1/1/2019 12:00:00 AM","2.0967","-0.5161","4.2903","","","",""
"17069957","2/1/2021 12:00:00 AM","6.5714","4.0357","8.8571","","","",""
"17069975","9/1/2020 12:00:00 AM","29.0000","26.2666","31.1666","","","",""
"17069967","4/1/2017 12:00:00 AM","31.7333","26.2333","37.4000","","","",""
"17069956","7/1/2016 12:00:00 AM","27.0000","24.2258","29.4516","","","",""
"17072554","3/1/2014 12:00:00 AM","18.4370","13.9516","22.9225","","","",""
"17069967","10/1/2012 12:00:00 AM","28.2258","23.9032","32.4838","","","",""
"17069958","10/1/2024 12:00:00 AM","17.4516","12.0322","22.4193","","","",""
"17069957","3/1/2015 12:00:00 AM","8.2580","5.5806","11.1935","","","",""
"17069965","8/1/2018 12:00:00 AM","23.4516","20.1290","26.1290","","","",""
"17069973","1/1/2022 12:00:00 AM","25.3225","21.1935","29.0322","","","",""
"17072550","5/1/2017 12:00:00 AM","13.7983","10.2032","17.3935","","","",""
"17069974","5/1/2016 12:00:00 AM","30.7419","27.1290","34.0645","","","",""
"17071664","9/1/2024 12:00:00 AM","28.0333","25.7000","29.9000","","","",""
"17069973","9/1/2017 12:00:00 AM","28.3000","25.2333","31.2666","","","",""
"17072160","","","","","","","",""
"17072550","11/1/2007 12:00:00 AM","15.7266","12.1900","19.2633","","","",""
"17072550","8/1/2022 12:00:00 AM","12.9290","9.4483","16.4096","","","",""
"17069956","10/1/2021 12:00:00 AM","30.2258","26.5483","33.5161","","","",""
"17069962","5/1/2021 12:00:00 AM","8.8387","5.6774","11.5806","","","",""
"17072554","3/1/2019 12:00:00 AM","20.1419","15.7870","24.4967","","","",""
"17072554","7/1/2023 12:00:00 AM","12.1709","9.1161","15.2258","","","",""
"17072148","11/1/2021 12:00:00 AM","7.4666","1.7666","12.6000","","","",""
"17069974","5/1/2021 12:00:00 AM","31.1290","28.5806","33.2903","","","",""
"17069960","5/1/2018 12:00:00 AM","33.8387","25.9677","41.6129","","","",""
"17072148","4/1/2011 12:00:00 AM","15.1333","9.7000","21.1000","","","",""
"17069967","11/1/2011 12:00:00 AM","26.6666","23.3333","29.8333","","","",""
"17071664","1/1/2016 12:00:00 AM","23.5161","16.0000","31.2258","","","",""
"17069958","11/1/2023 12:00:00 AM","9.8666","4.6666","14.6000","","","",""
"17069960","4/1/2017 12:00:00 AM","31.4000","23.2000","39.5666","","","",""
"17069957","5/1/2011 12:00:00 AM","14.2258","10.5806","18.3225","","","",""
"17069967","4/1/2022 12:00:00 AM","32.2333","28.2666","35.7666","","","",""
"17069960","8/1/2023 12:00:00 AM","31.1612","27.6451","34.1935","","","",""
"17072554","8/1/2013 12:00:00 AM","12.6274","9.2548","16.0000","","","",""
"17072550","4/1/2018 12:00:00 AM","16.5983","13.2033","19.9933","","","",""
"17069964","12/1/2018 12:00:00 AM","23.5483","18.4193","28.1612","","","",""
"17069963","7/1/2016 12:00:00 AM","20.3548","15.1612","25.9032","","","",""
"17072554","4/1/2009 12:00:00 AM","16.3766","12.6700","20.0833","","","",""
"17069960","1/1/2018 12:00:00 AM","14.3870","7.4838","21.3225","","","",""
"17071665","5/1/2013 12:00:00 AM","29.6774","25.8064","33.4838","","","",""
"17072550","9/1/2012 12:00:00 AM","13.2316","9.8600","16.6033","","","",""
"17069960","9/1/2013 12:00:00 AM","29.8000","25.9666","34.1333","","","",""
"17072550","4/1/2013 12:00:00 AM","17.6800","14.1200","21.2400","","","",""
"17069975","7/1/2016 12:00:00 AM","27.0000","24.2258","29.4516","","","",""
"17069956","1/1/2012 12:00:00 AM","23.8709","19.4838","28.5161","","","",""
"17069959","3/1/2023 12:00:00 AM","29.8387","25.7741","33.3870","","","",""
"17071664","3/1/2016 12:00:00 AM","27.8064","21.7741","33.6774","","","",""
"17069963","10/1/2021 12:00:00 AM","10.4838","5.6774","14.6774","","","",""
"17069956","9/1/2022 12:00:00 AM","28.0666","25.4666","30.0333","","","",""
"17069975","1/1/2012 12:00:00 AM","23.8709","19.4838","28.5161","","","",""
"17069973","2/1/2014 12:00:00 AM","24.6071","18.6785","30.4285","","","",""
"17072148","8/1/2015 12:00:00 AM","24.1612","18.3548","30.0967","","","",""
"17069966","1/1/2024 12:00:00 AM","2.4193","-0.9032","5.6774","","","",""
"17069959","2/1/2011 12:00:00 AM","26.7500","22.5357","31.2857","","","",""
"17069967","5/1/2018 12:00:00 AM","33.4838","29.2258","37.3548","","","",""
"17069975","10/1/2021 12:00:00 AM","30.2258","26.5483","33.5161","","","",""
"17069965","1/1/2018 12:00:00 AM","22.0967","16.7096","27.0322","","","",""
"17071665","3/1/2022 12:00:00 AM","30.8709","26.4193","34.7741","","","",""
"17069963","1/1/2012 12:00:00 AM","3.6129","1.0967","6.1612","","","",""
"17069957","8/1/2014 12:00:00 AM","17.5161","14.2903","21.3225","","","",""
"17069974","4/1/2020 12:00:00 AM","30.7666","27.5000","33.5333","","","",""
"17069957","5/1/2024 12:00:00 AM","15.4193","11.4838","18.8387","","","",""
"17071670","","","","","","","",""
"17072550","1/1/2017 12:00:00 AM","19.2629","15.6322","22.8935","","","",""
"17069964","11/1/2020 12:00:00 AM","23.0000","18.3666","27.2333","","","",""
"17069956","6/1/2017 12:00:00 AM","29.1000","25.8333","32.3333","","","",""
"17072554","6/1/2022 12:00:00 AM","13.2000","9.9133","16.4866","","","",""
"17069962","8/1/2024 12:00:00 AM","14.2580","9.4516","18.5483","","","",""
"17069962","4/1/2020 12:00:00 AM","4.6333","0.7666","8.1333","","","",""
"17069966","5/1/2012 12:00:00 AM","16.4516","10.9677","21.9677","","","",""
"17069974","2/1/2020 12:00:00 AM","28.4827","24.1034","32.3448","","","",""
"17072554","12/1/2017 12:00:00 AM","20.4661","16.0741","24.8580","","","",""
"17069966","3/1/2021 12:00:00 AM","6.9032","1.4838","11.8387","","","",""
"17069956","12/1/2012 12:00:00 AM","25.3225","18.2258","32.3225","","","",""
"17069974","8/1/2024 12:00:00 AM","28.3225","26.3548","30.0322","","","",""
"17072554","5/1/2008 12:00:00 AM","12.7741","8.9258","16.6225","","","",""
"17069958","6/1/2020 12:00:00 AM","25.3793","20.7586","29.3793","","","",""
"17072148","11/1/2018 12:00:00 AM","6.0000","1.8666","9.6333","","","",""
"17069963","10/1/2024 12:00:00 AM","12.5806","8.8387","15.8387","","","",""
"17072550","5/1/2014 12:00:00 AM","13.9564","9.9290","17.9838","","","",""
"17069963","6/1/2017 12:00:00 AM","20.0000","14.3000","26.1000","","","",""
"17069957","4/1/2010 12:00:00 AM","10.2333","6.4000","14.3666","","","",""
"17069975","6/1/2017 12:00:00 AM","29.1000","25.8333","32.3333","","","",""
"17069959","5/1/2012 12:00:00 AM","29.6129","26.0967","32.9354","","","",""
"17069960","10/1/2012 12:00:00 AM","25.2903","19.1612","31.8709","","","",""
"17071665","3/1/2019 12:00:00 AM","28.0645","23.7419","31.8387","","","",""
"17071665","12/1/2020 12:00:00 AM","27.8064","23.0967","32.0645","","","",""
"17069959","11/1/2020 12:00:00 AM","29.6333","25.5666","33.4000","","","",""
